customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
9702-AIUJO;M;0;Y;1;50;Yes;No;DSL;No;No;No;No;No;No;2;Yes;Bank transfer (automatic);44.8;2230.85;No
8849-PRIQJ;F;0;Y;1;67;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;2;Yes;Electronic check;109.4;7281.6;No
8851-RAGOV;F;0;Y;0;25;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;1;Yes;Mailed check;71.05;1837.7;No
1304-NECVQ;F;1;N;0;2;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;1;Yes;Electronic check;78.55;149.55;Yes
5396-IZEPB;M;0;N;0;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Credit card (automatic);19.7;180.7;No
1729-VLAZJ;F;0;N;1;10;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;2;No;Mailed check;40.25;411.45;No
8285-ABVLB;F;0;Y;0;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);19.85;1328.35;No
0701-TJSEF;M;0;N;0;9;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;1;Yes;Bank transfer (automatic);68.25;576.95;No
5712-VBOXD;F;0;N;0;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Credit card (automatic);20.15;68.45;No
6629-LADHQ;F;0;N;0;2;Yes;No;DSL;Yes;No;No;No;No;No;1;No;Mailed check;50.95;123.05;No
8945-GRKHX;F;0;N;1;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;No;Electronic check;78.65;78.65;Yes
1559-DTODC;M;0;N;0;19;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Bank transfer (automatic);25.15;468.35;No
4797-MIWUM;M;0;Y;1;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Bank transfer (automatic);20.25;174.7;No
6959-UWKHF;M;0;N;0;1;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Electronic check;42.9;42.9;Yes
8720-RQSBJ;M;1;N;0;1;Yes;No;DSL;No;No;No;No;No;No;1;No;Electronic check;44;44;No
4537-CIBHB;F;0;Y;1;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Mailed check;20.25;172.35;No
3815-SLMEF;F;0;N;0;3;No;No phone service;DSL;Yes;No;No;Yes;No;No;1;No;Mailed check;34.25;139.35;Yes
5154-VEKBL;F;0;N;0;9;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;1;No;Mailed check;58.5;539.85;Yes
4324-AHJKS;F;0;N;0;5;Yes;No;DSL;Yes;No;Yes;No;No;No;1;No;Credit card (automatic);55.8;300.4;No
4355-CVPVS;F;0;Y;1;56;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;2;No;Bank transfer (automatic);88.9;4968;No
4495-LHSSK;F;0;N;1;18;Yes;Yes;DSL;Yes;No;No;No;No;No;1;No;Mailed check;57.65;992.7;No
5655-JSMZM;M;1;N;0;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;96.2;4718.25;Yes
5915-ANOEI;M;0;Y;0;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;3;No;Mailed check;79.15;5536.5;No
9861-PDSZP;F;0;N;0;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);108.05;7806.6;No
4505-EXZHB;F;1;N;0;6;Yes;No;Fiber optic;No;No;Yes;No;No;No;1;No;Electronic check;74.4;434.1;Yes
7225-CBZPL;M;1;Y;0;17;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;94.8;1563.9;No
6704-UTUKK;M;0;Y;0;29;No;No phone service;DSL;No;No;No;No;Yes;Yes;1;Yes;Electronic check;45.9;1332.4;No
4587-VVTOX;F;0;Y;0;6;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;105.3;545.2;Yes
2019-HDCZY;M;0;Y;0;63;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;3;No;Electronic check;102.6;6296.75;No
4652-NNHNY;M;0;Y;0;16;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Bank transfer (automatic);73.85;1284.2;Yes
8788-DOXSU;M;0;N;0;59;Yes;No;DSL;No;No;Yes;No;No;Yes;2;Yes;Bank transfer (automatic);61.35;3645.5;No
7404-JLKQG;F;0;N;0;3;Yes;No;DSL;No;No;Yes;No;Yes;No;1;No;Electronic check;57.55;161.45;No
7421-ZLUPA;F;0;N;0;8;No;No phone service;DSL;No;Yes;No;No;No;No;1;Yes;Mailed check;29.25;226.95;No
8972-HJWNV;F;1;Y;0;7;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;84.55;646.85;Yes
3274-NSDWE;F;0;N;0;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);19.6;1441.65;No
2632-IVXVF;F;0;Y;1;68;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);111.75;7511.3;No
3692-JHONH;F;1;Y;0;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;Yes;Electronic check;106.5;5621.85;No
8915-NNTRC;M;0;Y;1;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Credit card (automatic);107.7;7919.8;No
5914-GXMDA;F;0;Y;0;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Mailed check;19.3;593.2;No
7463-IFMQU;F;0;Y;0;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);20.05;1423.65;No
2920-RNCEZ;M;0;Y;1;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Credit card (automatic);69.95;69.95;No
2541-YGPKE;M;0;Y;1;42;Yes;No;DSL;Yes;No;No;Yes;No;Yes;2;No;Credit card (automatic);63.7;2763.35;No
8515-OCTJS;F;0;N;0;25;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);24.75;692.1;Yes
5382-TEMLV;M;0;N;0;45;Yes;No;DSL;Yes;No;No;No;No;No;1;Yes;Bank transfer (automatic);50.9;2298.55;No
3441-CGZJH;F;0;Y;1;43;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;2;Yes;Credit card (automatic);60.4;2640.55;No
9592-ERDKV;M;0;Y;0;37;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;2;No;Mailed check;79.25;2911.8;No
2860-RANUS;F;1;N;0;20;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;Yes;Credit card (automatic);85.8;1727.5;Yes
5261-QSHQM;F;0;N;0;4;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Electronic check;24.45;86.6;Yes
4778-IZARL;M;0;Y;0;63;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);110.1;6705.7;No
0432-CAJZV;M;0;N;0;3;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;No;Mailed check;90.7;237.65;No
7008-LZVOZ;M;0;Y;1;66;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);25.3;1672.35;No
8868-WOZGU;M;0;N;0;28;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;105.7;2979.5;Yes
1200-TUZHR;F;1;N;0;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;No;Electronic check;85.2;695.75;No
9365-CSLBQ;M;0;N;1;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;24.35;1654.6;No
1334-FJSVR;M;0;N;0;1;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Electronic check;24.25;24.25;Yes
5884-FBCTL;F;0;Y;1;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);25.1;1857.85;No
7130-CTCUS;M;1;Y;0;16;Yes;No;DSL;Yes;Yes;No;No;No;No;1;Yes;Bank transfer (automatic);54.55;825.1;No
6242-FEGFD;M;0;Y;0;66;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;3;No;Mailed check;96.6;6424.25;No
7625-XCQRH;F;0;N;0;11;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;76.5;837.95;Yes
6194-HBGQN;M;0;N;0;51;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;2;Yes;Credit card (automatic);81.15;4126.2;No
7634-WSWDB;F;0;N;1;8;No;No phone service;DSL;Yes;No;No;No;No;Yes;1;Yes;Electronic check;38.5;330.8;No
6986-IXNDM;M;0;N;0;14;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;92.9;1337.45;No
1731-TVIUK;F;0;N;0;4;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;1;Yes;Electronic check;93.5;362.2;Yes
2987-BJXIK;F;0;N;0;70;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;3;No;Mailed check;84.7;5991.05;No
9769-TSBZE;F;0;N;1;70;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;3;No;Electronic check;66;4891.5;No
0406-BPDVR;F;1;Y;0;54;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;2;Yes;Credit card (automatic);101.5;5373.1;Yes
0618-XWMSS;M;0;N;1;28;Yes;No;Fiber optic;Yes;No;No;No;No;No;1;Yes;Bank transfer (automatic);74.9;2068.55;Yes
1395-WSWXR;M;0;N;0;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;20.75;487.05;No
6023-GSSXW;F;0;Y;0;69;Yes;No;DSL;No;Yes;No;No;No;Yes;3;Yes;Credit card (automatic);61.45;4131.2;No
6752-APNJL;M;0;Y;1;42;Yes;No;DSL;Yes;Yes;No;No;No;No;1;No;Mailed check;54.5;2301.15;No
5276-KQWHG;F;1;N;0;2;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;69.6;131.65;Yes
0420-HLGXF;F;1;N;0;39;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;99.75;4036;No
7446-KQISO;M;0;Y;1;45;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);109.75;4900.65;No
9823-EALYC;M;0;Y;1;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;3;Yes;Bank transfer (automatic);80.85;5727.45;No
0582-AVCLN;F;0;N;0;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;20.3;743.05;No
5803-NQJZO;M;0;Y;0;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;3;Yes;Bank transfer (automatic);67.8;4804.65;No
2565-JSLRY;M;0;N;0;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;24.05;24.05;Yes
2607-DHDAK;M;0;Y;1;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);19.8;1414.65;No
1073-XXCZD;M;0;Y;0;55;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);25.7;1443.65;No
0743-HRVFF;F;0;Y;1;51;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;2;Yes;Electronic check;56.15;2898.95;No
4006-HKYHO;M;0;N;0;63;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);86.7;5309.5;No
3727-JEZTU;F;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.4;20.4;No
8143-ETQTI;F;0;Y;1;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Mailed check;19.65;451.55;No
6689-KXGBO;F;0;N;0;1;Yes;No;DSL;No;Yes;No;No;No;No;1;No;Electronic check;50.55;50.55;Yes
9667-TKTVZ;F;0;N;0;2;Yes;Yes;DSL;No;No;No;Yes;No;No;1;Yes;Mailed check;54.35;117.05;No
3657-COGMW;F;1;N;0;52;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;1;No;Credit card (automatic);108.1;5839.3;No
8570-KLJYJ;F;0;N;0;36;Yes;Yes;DSL;Yes;No;No;No;No;No;2;No;Mailed check;54.45;1893.5;No
7754-IXRMC;F;0;N;0;1;Yes;No;DSL;No;No;No;No;No;No;1;No;Mailed check;45.35;45.35;No
9473-CBZOP;F;0;N;0;28;Yes;Yes;DSL;Yes;No;Yes;No;No;No;2;No;Mailed check;59;1654.45;No
2969-WGHQO;F;0;Y;1;7;Yes;No;DSL;Yes;Yes;Yes;No;Yes;No;2;No;Electronic check;69.45;477.05;No
6615-NGGZJ;M;0;N;0;14;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Electronic check;100.55;1415.55;Yes
4334-HOWRP;M;1;Y;0;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);64.95;4546;No
4255-DDUOU;F;0;Y;1;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;20.5;20.5;Yes
5863-OOKCL;F;0;N;0;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;18.85;163.2;No
1686-STUHN;M;0;N;0;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Bank transfer (automatic);19.8;849.9;No
1329-VHWNP;F;0;N;0;7;No;No phone service;DSL;No;No;No;No;No;No;1;No;Bank transfer (automatic);25.05;189.95;No
2984-MIIZL;M;0;N;0;4;Yes;No;Fiber optic;No;No;Yes;No;No;No;1;Yes;Bank transfer (automatic);74.8;321.9;Yes
0266-GMEAO;M;0;Y;1;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);114.3;8058.55;No
5590-YRFJT;F;0;Y;0;20;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Electronic check;24.45;482.8;Yes
5574-NXZIU;M;0;N;0;63;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);109.2;7049.75;No
0019-GFNTW;F;0;N;0;56;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;3;No;Bank transfer (automatic);45.05;2560.1;No
4256-ZWTZI;F;0;N;1;5;Yes;No;DSL;No;No;No;Yes;No;No;1;Yes;Mailed check;51;286.8;No
8309-PPCED;F;0;Y;0;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);110.45;7982.5;No
4098-NAUKP;M;1;Y;1;68;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;1;Yes;Electronic check;84.65;5683.6;No
5196-WPYOW;M;0;Y;1;67;Yes;No;DSL;Yes;Yes;No;Yes;No;No;2;No;Mailed check;60.05;3994.05;No
4608-LCIMN;M;0;Y;1;8;Yes;No;DSL;No;No;No;No;No;No;1;No;Bank transfer (automatic);44.65;369.15;No
1485-YDHMM;M;0;Y;1;52;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;1;Yes;Bank transfer (automatic);93.25;4631.7;No
4054-CUMIA;F;0;Y;1;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;20.25;401.95;No
0603-TPMIB;F;0;Y;1;59;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;25.45;1534.05;No
2525-GVKQU;F;0;N;0;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;20.6;1093;No
8161-QYMTT;M;0;N;0;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;94.1;701.3;No
9581-GVBXT;M;0;Y;1;59;No;No phone service;DSL;Yes;No;Yes;No;No;No;2;No;Mailed check;34.8;1980.3;No
5862-BRIXZ;M;0;N;0;46;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);60.75;2893.4;No
5404-GGUKR;M;0;N;0;5;Yes;No;DSL;No;Yes;No;No;No;No;1;Yes;Electronic check;51.35;262.3;No
3308-JSGML;M;1;Y;0;59;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);64.05;3886.85;No
2126-GSEGL;F;0;Y;0;70;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);84.8;5917.55;No
3677-TNKIO;F;0;N;0;14;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Credit card (automatic);71;914;Yes
0440-QEXBZ;F;0;N;0;44;Yes;Yes;DSL;No;No;No;No;No;No;1;Yes;Mailed check;50.15;2139.1;No
2434-EEVDB;F;0;Y;0;64;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;3;Yes;Credit card (automatic);94.6;5948.7;No
6762-QVYJO;F;0;Y;1;58;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;3;No;Mailed check;59.75;3624.35;No
6199-IWKGC;F;1;Y;0;46;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;2;No;Electronic check;100.25;4753.85;No
2675-DHUTR;M;1;Y;0;58;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Electronic check;98.9;5780.7;No
8152-VETUR;F;0;Y;0;72;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;3;Yes;Credit card (automatic);97.7;6869.7;No
9667-EQRXU;F;1;N;0;30;No;No phone service;DSL;No;No;Yes;No;Yes;No;1;Yes;Electronic check;40.3;1172.95;Yes
7446-YPODE;M;1;N;0;11;Yes;Yes;DSL;Yes;Yes;No;No;No;No;1;No;Bank transfer (automatic);60.25;662.95;No
9522-BNTHX;F;1;N;0;34;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;56.25;1765.95;No
4676-WLUHT;M;0;N;0;54;No;No phone service;DSL;Yes;Yes;No;No;No;Yes;3;No;Bank transfer (automatic);46.2;2431.95;No
3329-WDIOK;F;0;N;0;3;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;1;Yes;Electronic check;50.6;155.35;Yes
7980-MHFLQ;F;0;Y;1;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;24.9;1859.2;No
2873-ZLIWT;F;0;Y;1;40;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;1;Yes;Electronic check;84.85;3303.05;Yes
3415-TAILE;F;0;Y;1;2;Yes;No;DSL;No;No;No;No;Yes;Yes;1;No;Mailed check;65.7;134.35;Yes
0757-WCUUZ;M;0;Y;1;54;Yes;Yes;DSL;No;No;Yes;No;No;Yes;3;No;Credit card (automatic);63.35;3409.1;No
1629-DQQVB;F;0;N;0;14;Yes;No;DSL;Yes;No;No;No;No;No;1;No;Bank transfer (automatic);50.1;709.5;No
1915-IOFGU;F;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;70.5;70.5;Yes
3045-XETSH;F;0;N;0;10;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;1;Yes;Electronic check;94.85;953.45;Yes
0374-AACSZ;F;0;N;0;1;Yes;No;DSL;Yes;No;No;No;No;No;1;No;Electronic check;50.15;50.15;No
7239-HZZCX;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;19.75;19.75;Yes
4872-VXRIL;M;0;N;0;56;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;2;Yes;Bank transfer (automatic);64.65;3665.55;No
9140-CZQZZ;F;0;Y;0;68;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);79.6;5515.8;No
3423-HHXAO;F;0;Y;1;14;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Mailed check;19.5;272;No
9938-TKDGL;M;0;Y;1;68;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;3;Yes;Electronic check;99.55;6668;No
0531-ZZJWQ;M;1;Y;0;55;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;74;4052.4;No
6537-QLGEX;F;0;N;0;16;No;No phone service;DSL;Yes;No;No;No;Yes;No;1;Yes;Electronic check;38.9;664.4;No
2688-BHGOG;M;1;N;0;9;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;79.55;718.55;No
7683-CBDKJ;M;0;Y;1;14;Yes;No;DSL;Yes;Yes;No;No;Yes;No;1;Yes;Electronic check;65.45;937.6;Yes
0946-CLJTI;M;1;Y;0;58;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;98.7;5812.6;Yes
3160-TYXLT;M;0;N;0;53;No;No phone service;DSL;Yes;Yes;No;No;No;Yes;1;Yes;Bank transfer (automatic);46.3;2546.85;No
1325-USMEC;M;0;Y;0;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;3;Yes;Credit card (automatic);99.35;6944.5;No
0916-QOFDP;F;1;Y;1;14;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;95.8;1346.3;No
0628-CNQRM;M;0;Y;1;22;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;2;Yes;Bank transfer (automatic);67.5;1544.05;Yes
5606-AMZBO;F;0;Y;0;10;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;1;Yes;Credit card (automatic);78.15;765.15;No
6199-IPCAO;F;0;Y;1;29;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;26.1;692.55;No
7665-TOALD;F;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;69.6;69.6;Yes
0112-QWPNC;M;0;Y;0;49;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;2;No;Electronic check;84.35;4059.35;Yes
0324-BRPCJ;F;1;Y;0;68;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Electronic check;100.2;6851.65;Yes
2777-PHDEI;F;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;No;Electronic check;78.05;78.05;Yes
5640-CAXOA;F;0;N;0;30;No;No phone service;DSL;No;No;No;Yes;No;Yes;2;Yes;Credit card (automatic);40.35;1187.05;No
2235-EZAIK;F;0;Y;0;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;3;No;Credit card (automatic);79.2;5401.9;No
3847-BAERP;F;0;N;0;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;20.9;247;No
1196-AMORA;M;0;N;0;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;73.6;520;Yes
4282-YMKNA;F;0;N;0;9;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;74.75;706.6;Yes
1453-RZFON;F;0;N;1;1;Yes;No;DSL;Yes;No;No;No;No;No;1;No;Mailed check;49.9;49.9;No
8263-OKETD;F;0;N;0;20;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;1;Yes;Credit card (automatic);68.9;1370.35;No
0670-KDOMA;F;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;20.25;20.25;No
2476-YGEFM;F;0;N;0;29;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Credit card (automatic);76;2215.25;No
8687-BAFGU;M;0;N;0;1;Yes;No;Fiber optic;No;No;No;Yes;No;No;1;No;Electronic check;74;74;No
0641-EVBOJ;M;0;N;0;3;Yes;No;Fiber optic;Yes;No;No;Yes;No;No;1;Yes;Mailed check;82.3;214.4;No
0829-XXPLX;F;0;N;0;20;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;1;Yes;Bank transfer (automatic);89.4;1871.15;No
9974-JFBHQ;M;0;N;1;64;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;1;Yes;Credit card (automatic);99.15;6171.2;No
5356-RHIPP;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;20.2;20.2;Yes
6624-JDRDS;F;0;N;0;6;No;No phone service;DSL;Yes;No;No;No;No;No;1;No;Bank transfer (automatic);29.45;161.45;No
0608-JDVEC;M;0;Y;0;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Electronic check;19.8;1013.2;No
9780-FKVVF;M;0;N;0;6;Yes;No;DSL;Yes;No;No;No;No;Yes;1;Yes;Bank transfer (automatic);59.15;336.7;No
1919-RTPQD;M;0;Y;1;7;Yes;No;DSL;No;No;No;No;No;No;1;No;Electronic check;44.75;333.65;No
5214-NLTIT;M;0;Y;1;72;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;3;Yes;Credit card (automatic);90.8;6511.8;No
3345-PBBFH;M;0;Y;0;8;Yes;No;DSL;No;Yes;No;No;No;No;1;Yes;Bank transfer (automatic);49.55;393.45;No
5055-BRMNE;F;0;Y;1;67;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;3;No;Credit card (automatic);106.7;7009.5;No
9189-JWSHV;F;1;Y;0;24;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;93.55;2264.05;Yes
2190-PHBHR;F;0;Y;0;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;3;Yes;Credit card (automatic);94.45;6921.7;No
2650-GYRYL;M;0;Y;1;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Bank transfer (automatic);19.45;600.25;No
0746-JTRFU;M;0;N;0;2;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Electronic check;25.05;56.35;Yes
5208-FVQKB;M;0;Y;0;70;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;3;No;Mailed check;67.95;4664.15;No
7184-LRUUR;F;0;N;0;22;Yes;No;DSL;No;Yes;Yes;No;Yes;No;2;No;Bank transfer (automatic);65.25;1441.8;No
6627-CFOSN;F;0;N;0;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;1;Yes;Bank transfer (automatic);99.45;5623.7;No
3982-JGSFD;M;0;N;0;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Credit card (automatic);20.35;695.85;No
1574-DYCWE;F;0;Y;1;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.95;1028.75;No
